oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
1858205200006493,57336204,2458327.8628011257,58327.3620486,18.5512047,0.0410540663,0,zr,299.97719799999999,65.130933499999998,1.28199995,-0.0829999968,20180728362014,1858,0x5,0x2,20.3099995,26.1908302,0.0181653872,0.0752518103,5.52419033e-06,30,1.22399998,2
1858205200006493,57336250,2458327.8632525345,58327.362500000003,18.4655457,0.0385459363,0,zr,299.97723810000002,65.130925500000004,0.497000009,-0.00700000022,20180728362500,1858,0x5,0x2,20.2999992,26.1871929,0.0180039834,0.0754693225,5.45575676e-06,30,1.22500002,2
1858205200006493,59934055,2458353.8417132827,58353.3405556,18.5155239,0.0399869755,0,zr,299.9772413,65.130911699999999,0.978999972,0.00499999989,20180823340521,1858,0x5,0x2,20.9300003,26.2216072,0.0166487973,0.0874637663,4.67261043e-06,30,1.32000005,2
1858205200006493,60030913,2458354.8103014668,58354.309131900001,18.4688988,0.0386406742,0,zr,299.97716889999998,65.130953000000005,1.31599998,0.0219999999,20180824309074,1858,0x5,0x2,20.6100006,26.2433281,0.0174827632,0.0744135678,5.09214669e-06,30,1.255,2
1858205200006493,60130438,2458355.8055681,58355.304386600001,18.4903431,0.0392532311,0,zr,299.97724629999999,65.130943500000001,1.03100002,-0.0540000014,20180825304329,1858,0x5,0x2,20.6800003,26.2346344,0.0198874678,0.0888321847,6.54367614e-06,30,1.25100005,2
1858205200006493,60229857,2458356.7997695366,58356.298576399997,18.5054874,0.0396926366,0,zr,299.97727049999997,65.130918500000007,0.651000023,0.0370000005,20180826298542,1858,0x5,0x2,20.5499992,26.2507458,0.0167025477,0.0815943554,4.70667737e-06,30,1.245,2
1858205200006493,60332621,2458357.8274201439,58357.326215300003,18.5609665,0.0413516536,32768,zr,299.97714300000001,65.130951800000005,0.524999976,0.0419999994,20180827326169,1858,0x5,0x2,19.2299995,25.8301315,0.0537919998,0.0387875736,4.60436459e-05,30,1.31200004,2
1858205200006493,60428515,2458358.7863660157,58358.2851505,18.5507698,0.0410408638,0,zr,299.97723989999997,65.130936500000004,0.839999974,-0.0289999992,20180828285139,1858,0x5,0x2,20.6100006,26.2589893,0.0162291043,0.0810422972,4.40319263e-06,30,1.23199999,2
1858205200006493,63230688,2458386.8082819912,58386.306886600003,18.4919395,0.039299272,0,zr,299.97713240000002,65.130930199999995,0.446999997,0.0170000009,20180925306759,1858,0x5,0x2,20.0699997,26.1926136,0.0193845592,0.0760247707,6.32943784e-06,30,1.52999997,2
1858205200006493,68911564,2458443.6165782735,58443.1156481,18.5341167,0.0405389778,0,zr,299.97726060000002,65.130906999999993,0.395999998,0.00300000003,20181121115579,1858,0x5,0x2,20.4400005,26.2080231,0.01700541,0.0755933225,4.83258054e-06,30,1.38399994,2
1858205200006493,83934149,2458593.840531473,58593.341493100001,18.5997505,0.0425586924,0,zr,299.97734910000003,65.130890199999996,0.252999991,0.0130000003,20190420341493,1858,0x5,0x2,19.9400005,26.1249828,0.0213595089,0.0901228189,7.44901627e-06,30,1.77100003,1
1858205200006493,86425797,2458618.7572997608,58618.257974499997,18.4268494,0.0374718197,0,zr,299.97721860000001,65.130906600000003,1.08899999,0.0160000008,20190515257951,1858,0x5,0x2,20.3400002,26.0792446,0.0196524598,0.0837874115,6.41169709e-06,30,1.88,1
1858205200006493,89732297,2458651.822897926,58651.322974499999,18.4629097,0.0384716019,0,zr,299.9772792,65.130922299999995,1.12899995,-0.120999999,20190617322975,1858,0x5,0x2,20.4799995,26.1653481,0.0211196654,0.0817468911,7.37574237e-06,30,1.24800003,2
1858205200006493,89732342,2458651.8233493352,58651.323425900002,18.519474,0.0401035398,0,zr,299.97725200000002,65.130927799999995,0.428000003,-0.0480000004,20190617323426,1858,0x5,0x2,20.4799995,26.162899,0.0226171892,0.0856039822,8.56205043e-06,30,1.24800003,3
1858205200006493,90041690,2458654.9168961314,58654.416909699998,18.5219593,0.0401770733,0,zr,299.97727200000003,65.130945800000006,0.676999986,-0.0670000017,20190620416898,1858,0x5,0x2,20.4200001,26.1353626,0.0164173469,0.0824494958,4.49185927e-06,30,1.18900001,2
1858205200006493,90137002,2458655.8700290425,58655.370023099997,18.421463,0.0373251028,0,zr,299.9774544,65.130927999999997,0.730000019,0.0350000001,20190621370023,1858,0x5,0x2,20.1100006,26.1860256,0.0196798388,0.0838122517,7.08806829e-06,30,1.18900001,2
1858205200006493,90137047,2458655.8704804545,58655.3704745,18.4397755,0.0378266387,0,zr,299.97737260000002,65.130919199999994,0.873000026,-0.0170000009,20190621370475,1858,0x5,0x2,20.2099991,26.1793365,0.0188808534,0.085967876,6.45298041e-06,30,1.18900001,3
1858205200006493,92226245,2458676.7628895179,58676.262453700001,18.4538994,0.0382188857,0,zr,299.97728499999999,65.130922699999999,0.537999988,-0.0379999988,20190712262396,1858,0x5,0x2,20.8299999,26.1393261,0.0170758776,0.0825872645,4.87639363e-06,30,1.23699999,2
1858205200006493,92226290,2458676.7633409281,58676.262905099997,18.4891891,0.0392199755,0,zr,299.97726549999999,65.130913699999994,1.22500002,-0.108000003,20190712262894,1858,0x5,0x2,20.8400002,26.1396141,0.0163292754,0.0836532339,4.46231888e-06,30,1.23599994,3
