oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
841106100008634,177051447,2459525.0155447391,59524.514479199999,13.0790462,0.0287357569,32769,zg,148.88844080000001,69.065307599999997,6.51399994,0.801999986,20211106514468,841,0x6,0x1,21.9200001,26.430666,0.065760307,-0.172192439,0.000107216125,30,1.30799997,1
841106100008634,177051542,2459525.0164937973,59524.5154282,13.1114597,0.0284509249,32769,zg,148.88838609999999,69.065279399999994,7.98799992,0.908999979,20211106515417,841,0x6,0x1,21.9200001,26.4641857,0.0673520416,-0.181878388,0.000111669862,30,1.30700004,2
841106100008634,177055004,2459525.0511139929,59524.550046299999,13.1687508,0.0279492214,0,zg,148.88817299999999,69.065307799999999,7.36999989,0.880999982,20211106550046,841,0x6,0x1,20.9500008,26.3506145,0.0362953097,-0.065141134,3.72927825e-05,30,1.26199996,2
841106100008634,177149203,2459525.9931611409,59525.492037000004,13.1693211,0.0279442389,32769,zg,148.88847749999999,69.065362500000006,7.36299992,0.763000011,20211107492025,841,0x6,0x1,21.75,26.4421635,0.0701299682,-0.200178877,0.000124039958,30,1.34500003,2
841106100008634,177236230,2459526.8634792264,59526.362303200003,13.0837717,0.0286941864,32769,zg,148.88837480000001,69.065262700000005,7.63800001,0.750999987,20211108362292,841,0x6,0x1,21.6100006,26.2866173,0.0549202859,-0.136148885,7.58033202e-05,30,1.84099996,2
841106100008634,177247181,2459526.9729996938,59526.471817099999,13.1934252,0.0277338568,32769,zg,148.8884406,69.065371299999995,7.24499989,0.614000022,20211108471771,841,0x6,0x1,21.7000008,26.440321,0.0664212555,-0.192427814,0.000111751586,30,1.38499999,1
841106100008634,177247276,2459526.973948854,59526.4727662,13.1591749,0.028032925,32769,zg,148.8883233,69.065351699999994,7.52799988,0.460000008,20211108472766,841,0x6,0x1,21.5799999,26.4069691,0.0628456846,-0.185057864,0.000101914506,30,1.38300002,2
841106100008634,177452013,2459529.0214427263,59528.520138899999,13.062974,0.0288772509,32769,zg,148.8883955,69.065299300000007,7.56799984,0.141000003,20211110519977,841,0x6,0x1,21.2700005,26.40028,0.0652083829,-0.189754322,0.0001090562,30,1.28400004,2
841106100008634,177538721,2459529.8885652609,59529.387210599998,12.9583492,0.0298022814,1,zg,148.88830329999999,69.065312899999995,7.43400002,0.119000003,20211111387211,841,0x6,0x1,20.7399998,26.2548046,0.0499029718,-0.0850664675,7.06246865e-05,30,1.65999997,1
841106100008634,177538815,2459529.8895144202,59529.3881597,13.0417919,0.029063981,1,zg,148.88827710000001,69.065407800000003,7.88500023,0.197999999,20211111388148,841,0x6,0x1,20.8099995,26.2575054,0.0462825932,-0.0879676566,6.05388086e-05,30,1.65499997,2
841106100008634,177642976,2459530.9311839822,59530.429768499998,12.6758127,0.0323307626,1,zg,148.88846820000001,69.0652683,7.3920002,0.00800000038,20211112429757,841,0x6,0x1,20.2000008,26.2755127,0.0460677072,-0.0727853477,8.63042515e-05,30,1.47599995,2
841106100008634,177737123,2459531.8727084193,59531.371238400003,13.1219702,0.0283587147,1,zg,148.88824339999999,69.065256199999993,7.86100006,0.72299999,20211113371238,841,0x6,0x1,21.1900005,26.2928295,0.0414178148,-0.0969715416,4.40774056e-05,30,1.71200001,2
841106100008634,177738883,2459531.8903020406,59531.388830999997,13.1562233,0.0280587226,1,zg,148.88833439999999,69.065270600000005,6.83599997,0.921000004,20211113388831,841,0x6,0x1,21.4400005,26.3063965,0.0437204204,-0.121452883,4.72017382e-05,30,1.62600005,1
841106100008634,177747917,2459531.9806544832,59531.479178200003,13.2482014,0.0272573549,32769,zg,148.88856989999999,69.065246599999995,8.19099998,0.963,20211113479120,841,0x6,0x1,21.5799999,26.4283485,0.0471599065,-0.165382639,5.51065423e-05,30,1.33800006,2
841106100008634,177841009,2459532.9116224195,59532.410092600003,13.0406303,0.029074233,1,zg,148.88835520000001,69.065301500000004,8.03600025,0.75999999,20211114410069,841,0x6,0x1,21.1000004,26.3003159,0.0418441556,-0.0905936435,4.58380746e-05,30,1.52600002,2
841106100008634,178235708,2459536.8588359742,59536.357083299998,13.0946503,0.028598547,0,zg,148.8883132,69.065295500000005,8.16699982,0.252000004,20211118356481,841,0x6,0x1,19.8500004,26.2674408,0.0427895114,-0.0584354289,0.00010106925,30,1.71500003,2
841106100008634,178241489,2459536.9166517141,59536.414895800001,13.1224632,0.0283543877,0,zg,148.8882064,69.065310499999995,6.65899992,0.303000003,20211118414884,841,0x6,0x1,19.8600006,26.2194023,0.0402624868,-0.0548597574,9.02262618e-05,30,1.47099996,1
841106100008634,178243209,2459536.9338517734,59536.432094900003,13.1352139,0.0282426346,0,zg,148.8882998,69.065341900000007,6.86800003,0.405000001,20211118432083,841,0x6,0x1,19.8899994,26.1921387,0.0387750827,-0.0924189463,8.31908255e-05,30,1.41799998,2
841106100008634,178341637,2459537.9181885771,59537.416377299996,13.1730871,0.0279113352,1,zg,148.88835950000001,69.065359000000001,7.42999983,0.949999988,20211119416366,841,0x6,0x1,21.0699997,26.1488914,0.0379418321,-0.0834295973,3.93328228e-05,30,1.45700002,2
841106100008634,178349187,2459537.9936904479,59537.491875,13.2532368,0.0272136629,32768,zg,148.88851539999999,69.065250000000006,6.93900013,0.768000007,20211119491863,841,0x6,0x1,19.1399994,25.7321835,0.0447693244,-0.11342103,0.000235119442,30,1.28900003,2
841106100008634,178436509,2459538.8669558479,59538.365092599997,13.1894684,0.0277683586,0,zg,148.88818620000001,69.065325299999998,7.36399984,0.465999991,20211120365081,841,0x6,0x1,19.9599991,26.2462788,0.044625286,-0.0614475645,0.0001116692,30,1.648,1
841106100008634,178436604,2459538.8679049918,59538.366041699999,13.0668173,0.028843401,0,zg,148.88842109999999,69.065305199999997,8.2510004,0.822000027,20211120366030,841,0x6,0x1,19.9300003,26.2292404,0.0386632569,-0.0501205213,8.21111826e-05,30,1.64300001,2
841106100008634,178441657,2459538.9184401683,59538.416574100003,13.1727762,0.0279140584,0,zg,148.88844090000001,69.065266100000002,7.23999977,0.389999986,20211120416493,841,0x6,0x1,20.1100006,26.3296299,0.032492362,-0.0676534697,5.14099083e-05,30,1.44799995,2
841106100008634,178638888,2459540.8908614903,59540.388888900001,13.0599823,0.0289036073,0,zg,148.8882174,69.065312700000007,7.74399996,0.32100001,20211122388287,841,0x6,0x1,19.9899998,26.2821636,0.0380366258,-0.0485849753,7.55498841e-05,30,1.52400005,2
841106100008634,178642061,2459540.9225877021,59540.420613399998,13.1483698,0.0281274412,0,zg,148.8881422,69.065326099999993,6.76100016,0.338,20211122420590,841,0x6,0x1,20.2199993,26.319849,0.0363046788,-0.0699748024,5.73892248e-05,30,1.41999996,2
841106100008634,178831834,2459542.8204195974,59542.318344899999,13.2421293,0.0273100752,32768,zg,148.88856150000001,69.065236100000007,7.14099979,0.472000003,20211124318333,841,0x6,0x1,19.2800007,25.4212856,0.0711879358,-0.0579360314,0.000486328237,30,1.84300005,2
841106100008634,179630090,2459550.8033759207,59550.300902800001,13.087492,0.0286614764,1,zg,148.88826349999999,69.065337,7.7579999,0.5,20211202300880,841,0x6,0x1,21.0699997,26.2574654,0.0488918982,-0.100781262,6.41955849e-05,30,1.81599998,2
841106100008634,179630186,2459550.8043365623,59550.301863399996,13.0394392,0.0290847383,1,zg,148.88838770000001,69.065294699999995,8.28199959,0.680999994,20211202301840,841,0x6,0x1,21.1399994,26.2542534,0.0496202856,-0.108815022,6.22057269e-05,30,1.81099999,1
841106100008634,179644947,2459550.9519593823,59550.449479199997,13.1526089,0.0280903429,1,zg,148.88852929999999,69.065252700000002,7.49499989,0.776000023,20211202449456,841,0x6,0x1,21.6200008,26.380331,0.0550586693,-0.177365065,7.67915844e-05,30,1.29900002,2
841106100008634,184642266,2459600.9263661546,59600.422661999997,13.2059126,0.0276250299,0,zg,148.88827430000001,69.065339600000001,6.10200024,0.630999982,20220121422535,841,0x6,0x1,20.8099995,26.3576088,0.0399335474,-0.0735495239,5.07761652e-05,30,1.24399996,2
841106100008634,186838328,2459622.8867012709,59622.383286999997,12.8809977,0.03049035,0,zg,148.88842439999999,69.0653614,8.86699963,0.0170000009,20220212383287,841,0x6,0x1,19.9599991,26.3478031,0.0395211279,-0.0538417064,8.31664074e-05,30,1.25800002,1
841106100008634,186838628,2459622.8896989035,59622.386284699998,12.9777994,0.0296298135,0,zg,148.888417,69.065276100000005,7.69999981,0.0850000009,20220212386273,841,0x6,0x1,19.9899998,26.3519173,0.0404146314,-0.0704874396,7.82999705e-05,30,1.26100004,2
841106100008634,186942429,2459623.9276820445,59623.424293999997,13.1726198,0.0279154275,0,zg,148.8883562,69.065379800000002,7.74499989,0.646000028,20220213424282,841,0x6,0x1,20.4500008,26.3362045,0.0337165333,-0.0670393258,4.32359921e-05,30,1.31500006,2
841106100008634,187023799,2459624.7413645131,59624.237997700002,13.2508755,0.0272341464,0,zg,148.88834900000001,69.065278599999999,7.88000011,1.03999996,20220214237986,841,0x6,0x1,20.5599995,26.3389626,0.0395185798,-0.0762459561,5.88971743e-05,30,1.31400001,1
841106100008634,187030471,2459624.8080756557,59624.304710600001,13.2213526,0.0274906382,0,zg,148.88824159999999,69.065283800000003,6.33099985,0.606000006,20220214304699,841,0x6,0x1,20.4899998,26.3453503,0.0346824042,-0.0635754243,4.60672054e-05,30,1.24300003,2
841106100008634,187119576,2459625.6991048804,59625.195763900003,13.1132469,0.028435234,0,zg,148.88836850000001,69.065261699999994,7.76399994,0.504999995,20220215195752,841,0x6,0x1,19.9200001,26.3278618,0.0372257493,-0.0657824576,7.66600351e-05,30,1.39999998,2
841106100008634,187134384,2459625.847179533,59625.343842599999,13.0666094,0.0288452283,0,zg,148.88813440000001,69.065294399999999,7.55499983,0.25,20220215343773,841,0x6,0x1,19.8700008,26.3639793,0.0368719436,-0.0641898066,7.59656468e-05,30,1.24000001,2
841106100008634,187318601,2459627.6893029851,59627.186018499997,13.1669102,0.0279653091,0,zg,148.888147,69.065362100000002,7.01800013,0.476000011,20220217185961,841,0x6,0x1,19.9300003,26.3094254,0.038453307,-0.0610964373,7.86852397e-05,30,1.41199994,2
841106100008634,187344729,2459627.9505684986,59627.447291700002,12.6570578,0.0324999914,0,zg,148.88839390000001,69.065370299999998,6.41300011,-0.0540000014,20220217447280,841,0x6,0x1,18.8099995,26.3119926,0.0404985435,-0.0748045743,0.000224568488,30,1.38699996,1
841106100008634,187349193,2459627.9952083635,59627.491932899997,12.7885332,0.0313171111,0,zg,148.8883572,69.065341799999999,6.84299994,-0.0109999999,20220217491921,841,0x6,0x1,19.1200008,26.3060017,0.0428232662,-0.0586800836,0.000171947962,30,1.52600002,2
841106100008634,187419715,2459628.7004071586,59628.197152799999,13.2310266,0.0274065249,0,zg,148.88828649999999,69.065248999999994,6.94000006,0.579999983,20220218197141,841,0x6,0x1,20.4699993,26.3406696,0.0466189198,-0.0810578838,8.41215297e-05,30,1.37600005,2
841106100008634,187522704,2459629.7302712705,59629.227048599998,13.1013708,0.0285395067,0,zg,148.88832859999999,69.0653662,7.95300007,0.481999993,20220219226806,841,0x6,0x1,20.3299999,26.3454552,0.036868751,-0.0601904169,5.27822485e-05,30,1.30999994,2
841106100008634,187541523,2459629.9184482782,59629.415231500003,13.0640287,0.0288679637,0,zg,148.88828480000001,69.065332400000003,7.69799995,0.179000005,20220219415220,841,0x6,0x1,20.0900002,26.3471413,0.0435610004,-0.0686553717,8.45897957e-05,30,1.32799995,1
